cpu_key,cpu_label,passmark_multi,passmark_single,cores,release_year,source
intel core i5 3317u,Intel Core i5-3317U @ 1.70GHz,2007,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x4 620,AMD Athlon II X4 620,2002,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x4 635,AMD Athlon X4 635,2001,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x4 805,AMD Phenom II X4 805,2001,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 2655le,Intel Core i7-2655LE @ 2.20GHz,1999,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 580m,Intel Core i5-580M @ 2.67GHz,1997,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2427,AMD Opteron 2427,1995,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a10 5757m apu,AMD A10-5757M APU,1994,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 2125,Intel Core i3-2125 @ 3.30GHz,1994,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 6500t apu,AMD A8-6500T APU,1983,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x3 460,AMD Athlon II X3 460,1981,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 2120,Intel Core i3-2120 @ 3.30GHz,1980,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 5370 apu,AMD Athlon 5370 APU,1974,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 620m,Intel Core i7-620M @ 2.67GHz,1974,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core m 5y51,Intel Core M-5Y51 @ 1.10GHz,1974,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon x3220,Intel Xeon X3220 @ 2.40GHz,1973,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron n3450,Intel Celeron N3450 @ 1.10GHz,1972,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 3689y,Intel Core i7-3689Y @ 1.50GHz,1967,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x4 605e,AMD Athlon II X4 605e,1964,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core m 5y71,Intel Core M-5Y71 @ 1.20GHz,1962,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 extreme q9300,Intel Core2 Extreme Q9300 @ 2.53GHz,1962,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon e5506,Intel Xeon E5506 @ 2.13GHz,1961,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x4 610e,AMD Athlon II X4 610e,1959,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 2410m,Intel Core i5-2410M @ 2.30GHz,1957,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 3439y,Intel Core i5-3439Y @ 1.50GHz,1957,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 3220t,Intel Core i3-3220T @ 2.80GHz,1956,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4025u,Intel Core i3-4025U @ 1.90GHz,1954,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a10 4600m apu,AMD A10-4600M APU,1953,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom e3900,Intel Atom E3900 @ 1.60GHz,1953,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 2415m,Intel Core i5-2415M @ 2.30GHz,1950,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 9850b quad core,AMD Phenom 9850B Quad-Core,1946,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon e5507,Intel Xeon E5507 @ 2.27GHz,1943,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd fx 7500 apu,AMD FX-7500 APU,1942,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x3 455,AMD Athlon II X3 455,1940,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x4 620e,AMD Athlon II X4 620e,1938,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon x6550,Intel Xeon X6550 @ 2.00GHz,1936,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon e5603,Intel Xeon E5603 @ 1.60GHz,1935,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4100u,Intel Core i3-4100U @ 1.80GHz,1926,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 3320 ee,AMD Opteron 3320 EE,1918,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g2130,Intel Pentium G2130 @ 3.20GHz,1918,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd pro a6 8570,AMD PRO A6-8570,1917,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g1850,Intel Celeron G1850 @ 2.90GHz,1915,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron n6210,Intel Celeron N6210 @ 1.20GHz,1915,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 quad q8300,Intel Core2 Quad Q8300 @ 2.50GHz,1915,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 4122,AMD Opteron 4122,1913,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g3420t,Intel Pentium G3420T @ 2.70GHz,1912,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron x2170 apu,AMD Opteron X2170 APU,1911,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 6134,AMD Opteron 6134,1910,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom c3538,Intel Atom C3538 @ 2.10GHz,1910,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g3900t,Intel Celeron G3900T @ 2.60GHz,1909,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 4422e,Intel Core i5-4422E @ 1.80GHz,1907,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x4 b05e,AMD Phenom II X4 B05e,1906,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core m 5y10a,Intel Core M-5Y10a @ 0.80GHz,1905,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g3450t,Intel Pentium G3450T @ 2.90GHz,1904,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2419 ee,AMD Opteron 2419 EE,1902,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 2677m,Intel Core i7-2677M @ 1.80GHz,1901,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core m 5y10c,Intel Core M-5Y10c @ 0.80GHz,1899,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 3130m,Intel Core i3-3130M @ 2.60GHz,1898,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 560m,Intel Core i5-560M @ 2.67GHz,1895,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 2637m,Intel Core i7-2637M @ 1.70GHz,1892,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 3620 apu,AMD A6-3620 APU,1891,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g3220,Intel Pentium G3220 @ 3.00GHz,1891,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core m 5y70,Intel Core M-5Y70 @ 1.10GHz,1890,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core m 5y31,Intel Core M-5Y31 @ 0.90GHz,1889,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g3240,Intel Pentium G3240 @ 3.10GHz,1883,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd pro a6 8550b,AMD PRO A6-8550B,1882,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 2515e,Intel Core i5-2515E @ 2.50GHz,1882,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g2120,Intel Pentium G2120 @ 3.10GHz,1879,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g3260t,Intel Pentium G3260T @ 2.90GHz,1876,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 9500,AMD A6-9500,1874,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4158u,Intel Core i3-4158U @ 2.00GHz,1874,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4030u,Intel Core i3-4030U @ 1.90GHz,1870,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon e5345,Intel Xeon E5345 @ 2.33GHz,1868,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x3 450,AMD Athlon II X3 450,1866,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a10 pro 7350b apu,AMD A10 PRO-7350B APU,1865,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2378,AMD Opteron 2378,1864,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 2100,Intel Core i3-2100 @ 3.10GHz,1863,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 9950 quad core,AMD Phenom 9950 Quad-Core,1861,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4110u,Intel Core i3-4110U @ 1.90GHz,1860,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 4230u,Intel Core i5-4230U @ 1.90GHz,1853,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon l5410,Intel Xeon L5410 @ 2.33GHz,1853,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom x5 e3940,Intel Atom x5-E3940 @ 1.60GHz,1852,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium 1403,Intel Pentium 1403 @ 2.60GHz,1851,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g3900te,Intel Celeron G3900TE @ 2.30GHz,1850,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4100e,Intel Core i3-4100E @ 2.40GHz,1848,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd pro a6 9500,AMD PRO A6-9500,1847,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 820qm,Intel Core i7-820QM @ 1.73GHz,1847,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 9750 quad core,AMD Phenom 9750 Quad-Core,1846,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 2310e,Intel Core i3-2310E @ 2.10GHz,1845,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 quad q6600,Intel Core2 Quad Q6600 @ 2.40GHz,1845,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x3 b77,AMD Phenom II X3 B77,1844,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 7950 quad core,AMD Phenom 7950 Quad-Core,1842,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x3 445,AMD Athlon II X3 445,1840,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x4 910,AMD Phenom II X4 910,1840,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 740qm,Intel Core i7-740QM @ 1.73GHz,1840,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 2617m,Intel Core i7-2617M @ 1.50GHz,1837,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 2510e,Intel Core i5-2510E @ 2.50GHz,1832,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 5557m apu,AMD A8-5557M APU,1831,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom c3508,Intel Atom C3508 @ 1.60GHz,1831,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2356,AMD Opteron 2356,1829,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x4 b15e,AMD Phenom II X4 B15e,1825,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd gx 424cc soc,AMD GX-424CC SOC,1823,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 2330e,Intel Core i3-2330E @ 2.20GHz,1823,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 5550m apu,AMD A8-5550M APU,1820,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g3250t,Intel Pentium G3250T @ 2.80GHz,1818,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 7410 apu,AMD A8-7410 APU,1814,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 quad q8200,Intel Core2 Quad Q8200 @ 2.33GHz,1813,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x4 620,AMD Athlon X4 620,1810,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g5900e,Intel Celeron G5900E @ 3.20GHz,1809,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 9600b quad core,AMD Phenom 9600B Quad-Core,1807,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4000m,Intel Core i3-4000M @ 2.40GHz,1807,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core2 quad q9100,Intel Core2 Quad Q9100 @ 2.26GHz,1806,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon 5350 apu,AMD Athlon 5350 APU,1802,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x3 b75,AMD Phenom II X3 B75,1800,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 2105,Intel Core i3-2105 @ 3.10GHz,1800,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 7470k,AMD A6-7470K,1799,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 1381,AMD Opteron 1381,1797,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x940 quad core,AMD Phenom II X940 Quad-Core,1797,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd gx 420mc soc,AMD GX-420MC SOC,1796,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x4 600e,AMD Athlon II X4 600e,1795,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x4 6400e,AMD Athlon II X4 6400e,1795,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 540m,Intel Core i5-540M @ 2.53GHz,1789,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x4 530,AMD Athlon X4 530,1786,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd gx 420ca soc,AMD GX-420CA SOC,1785,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x4 quad core gp 9730,AMD Phenom X4 Quad-Core GP-9730,1784,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x3 455,AMD Athlon X3 455,1783,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 9650 quad core,AMD Phenom 9650 Quad-Core,1782,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x3 435,AMD Athlon X3 435,1781,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 3600 apu,AMD A6-3600 APU,1780,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g1840,Intel Celeron G1840 @ 2.80GHz,1778,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a10 5745m apu,AMD A10-5745M APU,1775,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron n4500,Intel Celeron N4500 @ 1.10GHz,1774,,2,2021,PassMark (passmark_single_cpu_intel_amd.csv)
amd r 464l apu,AMD R-464L APU,1773,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g2030,Intel Pentium G2030 @ 3.00GHz,1771,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon l5408,Intel Xeon L5408 @ 2.13GHz,1769,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii n830 3 1,AMD Phenom II N830 3+1,1768,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 8550,AMD A6-8550,1762,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 6410 apu,AMD A8-6410 APU,1762,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel atom x6211e,Intel Atom x6211E @ 1.30GHz,1762,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a10 4657m apu,AMD A10-4657M APU,1759,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 7480,AMD A6-7480,1758,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 3965u,Intel Celeron 3965U @ 2.20GHz,1753,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon e5405,Intel Xeon E5405 @ 2.00GHz,1753,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a10 7300 apu,AMD A10-7300 APU,1749,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd pro a4 3350b apu,AMD PRO A4-3350B APU,1748,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 4305ue,Intel Celeron 4305UE @ 2.00GHz,1747,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 7310 apu,AMD A6-7310 APU,1746,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2373 ee,AMD Opteron 2373 EE,1744,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x3 440,AMD Athlon II X3 440,1743,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2350,AMD Opteron 2350,1737,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon l5335,Intel Xeon L5335 @ 2.00GHz,1737,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon x4 605e,AMD Athlon X4 605e,1733,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 520m,Intel Core i5-520M @ 2.40GHz,1732,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 2374 he,AMD Opteron 2374 HE,1730,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii n970 quad core,AMD Phenom II N970 Quad-Core,1728,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x4 900e,AMD Phenom II X4 900e,1727,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x2 dual core ge 6060,AMD Phenom X2 Dual-Core GE-6060,1722,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a10 6790b apu,AMD A10-6790B APU,1721,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 pro 3340b,AMD A4 PRO-3340B,1719,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 4220y,Intel Core i5-4220Y @ 1.60GHz,1719,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 9500e,AMD A6-9500E,1713,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 9850 quad core,AMD Phenom 9850 Quad-Core,1712,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g1630,Intel Celeron G1630 @ 2.80GHz,1707,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 3120m,Intel Core i3-3120M @ 2.50GHz,1705,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium 4425y,Intel Pentium 4425Y @ 1.70GHz,1704,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 1356,AMD Opteron 1356,1703,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom fx 5200 quad core,AMD Phenom FX-5200 Quad-Core,1699,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 4500m apu,AMD A8-4500M APU,1698,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 9550 quad core,AMD Phenom 9550 Quad-Core,1698,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g3240t,Intel Pentium G3240T @ 2.70GHz,1693,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g2100t,Intel Pentium G2100T @ 2.60GHz,1691,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd pro a4 8350b,AMD PRO A4-8350B,1690,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd pro a6 9500e,AMD PRO A6-9500E,1689,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 3550mx apu,AMD A8-3550MX APU,1687,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g2020,Intel Pentium G2020 @ 2.90GHz,1683,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 7400k apu,AMD A6-7400K APU,1681,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i7 720qm,Intel Core i7-720QM @ 1.60GHz,1679,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel xeon e5504,Intel Xeon E5504 @ 2.00GHz,1677,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a9 9430,AMD A9-9430,1676,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x4 quad core gp 9830,AMD Phenom X4 Quad-Core GP-9830,1672,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x3 b73,AMD Phenom II X3 B73,1671,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 6310 apu,AMD A6-6310 APU,1669,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x920 quad core,AMD Phenom II X920 Quad-Core,1669,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 8354,AMD Opteron 8354,1664,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4010u,Intel Core i3-4010U @ 1.70GHz,1664,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 5200 apu,AMD A6-5200 APU,1663,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g1820,Intel Celeron G1820 @ 2.70GHz,1661,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 9350e quad core,AMD Phenom 9350e Quad-Core,1659,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 7210 apu,AMD A4-7210 APU,1657,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x4 quad core gp 9930,AMD Phenom X4 Quad-Core GP-9930,1656,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 3110m,Intel Core i3-3110M @ 2.40GHz,1655,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 7100 apu,AMD A8-7100 APU,1654,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4030y,Intel Core i3-4030Y @ 1.60GHz,1654,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g3220t,Intel Pentium G3220T @ 2.60GHz,1654,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a10 4655m apu,AMD A10-4655M APU,1652,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom x4 quad core gp 9600,AMD Phenom X4 Quad-Core GP-9600,1649,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 4005u,Intel Core i3-4005U @ 1.70GHz,1648,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core m 5y10,Intel Core M-5Y10 @ 0.80GHz,1648,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g2010,Intel Pentium G2010 @ 2.80GHz,1648,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x3 435,AMD Athlon II X3 435,1645,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 560,Intel Core i3-560 @ 3.33GHz,1642,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 2557m,Intel Core i5-2557M @ 1.70GHz,1641,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a6 pro 7400b,AMD A6 PRO-7400B,1640,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd opteron 1354,AMD Opteron 1354,1635,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i3 550,Intel Core i3-550 @ 3.20GHz,1635,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 3510mx apu,AMD A8-3510MX APU,1631,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel e3000,Intel E3000 @ 3.40GHz,1629,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 5545m apu,AMD A8-5545M APU,1628,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd embedded r series rx 216gd,AMD Embedded R-Series RX-216GD,1628,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii n930 quad core,AMD Phenom II N930 Quad-Core,1622,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a4 6250j apu,AMD A4-6250J APU,1619,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 e 520,Intel Core i5 E 520 @ 2.40GHz,1619,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd a8 3530mx apu,AMD A8-3530MX APU,1616,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii n950 quad core,AMD Phenom II N950 Quad-Core,1616,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel pentium g2120t,Intel Pentium G2120T @ 2.70GHz,1613,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd embedded g series gx 420gi radeon r7e,AMD Embedded G-Series GX-420GI Radeon R7E,1607,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom 9600 quad core,AMD Phenom 9600 Quad-Core,1607,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron 2000e,Intel Celeron 2000E @ 2.20GHz,1607,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd gx 416ra soc,AMD GX-416RA SOC,1604,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd athlon ii x3 425,AMD Athlon II X3 425,1601,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom ii x3 720,AMD Phenom II X3 720,1600,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g1620,Intel Celeron G1620 @ 2.70GHz,1600,,,,PassMark (passmark_single_cpu_intel_amd.csv)
amd phenom fx 5000 quad core,AMD Phenom FX-5000 Quad-Core,1599,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel celeron g1820t,Intel Celeron G1820T @ 2.40GHz,1599,,,,PassMark (passmark_single_cpu_intel_amd.csv)
intel core i5 3339y,Intel Core i5-3339Y @ 1.50GHz,1599,,,,PassMark (passmark_single_cpu_intel_amd.csv)
